Pathway,NES_K562,NES_NPC,deltaNES_K562_minus_NPC
REACTOME_CO_INHIBITION_BY_CTLA4,-0.6081880925379918,-1.1919218047247375,0.5837337121867457
REACTOME_CO_INHIBITION_BY_PD_1,1.87501445866426,1.9824018324107362,-0.10738737374647611
REACTOME_CO_STIMULATION_BY_CD28,-0.7933879231144928,-1.1504959674934991,0.35710804437900634
REACTOME_CO_STIMULATION_BY_ICOS,-0.8167815622005916,-0.9697913769111768,0.15300981471058517
REACTOME_CREATINE_METABOLISM,0.9331501138474083,-0.8141888181582922,1.7473389320057007
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,-1.1292119021210627,1.6794401331826414,-2.8086520353037043
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,-1.375804484940495,-1.2359664275191689,-0.13983805742132605
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE,1.1754044439653175,1.0321133192037406,0.1432911247615769
REACTOME_CRISTAE_FORMATION,1.5448504831967054,1.8664251410804245,-0.3215746578837191
REACTOME_CRMPS_IN_SEMA3A_SIGNALING,0.949322425245526,-1.1881331723090922,2.1374555975546183
REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS,-1.498032070155553,-1.6176576569481447,0.11962558679259172
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,2.6912575570448665,3.0219597920929613,-0.3307022350480948
REACTOME_CS_DS_DEGRADATION,-1.1971725622159575,-1.1867179960719145,-0.010454566144042943
REACTOME_CS_GAG_BIOSYNTHESIS,-1.1650422099150826,-1.5333823224925558,0.36834011257747323
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,-2.0069641353268315,-1.7338139194560154,-0.2731502158708161
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,2.079630069930915,2.2658440755338107,-0.18621400560289558
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1,-1.4347001505640093,-1.547129672953328,0.11242952238931858
REACTOME_CYP2E1_REACTIONS,-0.6133663898235728,0.8516017941971618,-1.4649681840207345
REACTOME_CYTOCHROME_C_MEDIATED_APOPTOTIC_RESPONSE,-0.8633368333644305,-1.317842045061297,0.45450521169686664
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,-1.0208765022739652,-0.6716377398557467,-0.3492387624182185
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,1.5489656418499758,1.6536490093368132,-0.10468336748683749
REACTOME_CYTOPROTECTION_BY_HMOX1,-1.1844063999864942,-0.9333036851020375,-0.2511027148844567
REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY,0.8497862078922527,-0.8219165241820326,1.6717027320742854
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA,1.2011871956774496,1.3659025438808132,-0.16471534820336364
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,-1.061508350513704,-1.0899332804830408,0.028424929969336876
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,1.6055655120022265,1.69132680985406,-0.0857612978518334
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,2.0520462163263993,2.152121647892427,-0.10007543156602772
REACTOME_DAG1_GLYCOSYLATIONS,-1.1580151257591886,-1.4440630463551654,0.2860479205959767
REACTOME_DAG_AND_IP3_SIGNALING,0.8724855298721454,-0.8561011822901833,1.7285867121623286
REACTOME_DAP12_INTERACTIONS,0.8388899253477611,0.9929280856069485,-0.15403816025918737
REACTOME_DAP12_SIGNALING,0.8161829755023101,1.000910904392511,-0.18472792889020095
REACTOME_DARPP_32_EVENTS,1.297224614173126,1.22195633585264,0.0752682783204861
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING,-0.6259605958278336,-1.2551422056572603,0.6291816098294267
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,-0.9286461911249084,-0.9270031495294585,-0.0016430415954499233
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX,0.9651479542319639,-0.9976692708766574,1.9628172251086213
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY,-1.1050687595535154,-1.1692671565612665,0.0641983970077511
REACTOME_DEADENYLATION_OF_MRNA,-0.7918120693555649,-0.9361360265424233,0.14432395718685842
REACTOME_DEATH_RECEPTOR_SIGNALING,1.0466060462607267,-1.102511426696348,2.149117472957075
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,2.7936991035216963,3.0125710904730925,-0.2188719869513962
REACTOME_DECTIN_2_FAMILY,0.8888297350129589,-1.0994541200641674,1.9882838550771265
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE,1.1237384577652072,-1.5956464948887261,2.7193849526539333
REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TNPS,0.9180332065062756,-1.3046993412017414,2.222732547708017
REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2,1.3854386478076468,-1.3518631745216665,2.7373018223293135
REACTOME_DEFECTIVE_GALNT3_CAUSES_HFTC,1.094756615671848,-1.10108095072634,2.195837566398188
REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS,2.0591822061244627,2.113931683008246,-0.05474947688378329
REACTOME_DEFECTIVE_PYROPTOSIS,-1.652704241590748,-1.3016488323309625,-0.3510554092597855
REACTOME_DEFECTS_IN_COBALAMIN_B12_METABOLISM,-1.0473554919907773,-1.1934246174207082,0.1460691254299309
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM,-1.0112643580398182,-1.1848307058912924,0.17356634785147418
REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS,-0.8489262073878535,-1.3130385591134472,0.46411235172559373
REACTOME_DEFENSINS,-0.6572383496536749,0.983336549875305,-1.64057489952898
REACTOME_DEGRADATION_OF_AXIN,2.845134164715837,3.063981365637311,-0.21884720092147436
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,2.553409863682119,2.608127699420536,-0.05471783573841682
REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS,2.77572778678055,2.963095842549073,-0.18736805576852333
REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE,-0.9326969112971113,-1.2162325244755479,0.28353561317843656
REACTOME_DEGRADATION_OF_DVL,2.7681222338498355,2.9873557642198727,-0.21923353037003723
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,2.845340792406246,3.0768404263843925,-0.23149963397814632
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,1.3225238814879214,-1.1316581399905001,2.4541820214784216
REACTOME_DENGUE_VIRUS_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES,1.512098455152035,1.6255089080180216,-0.11341045286598672
REACTOME_DENGUE_VIRUS_ATTACHMENT_AND_ENTRY,1.3324713357040965,1.290463465123857,0.04200787058023958
REACTOME_DENGUE_VIRUS_GENOME_TRANSLATION_AND_REPLICATION,2.11069817406195,1.9942273385390588,0.11647083552289117
REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS,1.808112083469146,2.0914792462442473,-0.2833671627751013
REACTOME_DENGUE_VIRUS_INFECTION,2.0447464894138845,2.1954455995216593,-0.15069911010777481
REACTOME_DENGUE_VIRUS_MODULATES_APOPTOSIS,-1.0684770045432117,-0.8522419382701066,-0.21623506627310507
REACTOME_DEPOLYMERIZATION_OF_THE_NUCLEAR_LAMINA,-1.1869171056825405,-0.8932291005077518,-0.29368800517478866
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,-2.039118194859249,-1.8348679932980934,-0.2042502015611556
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,1.642802425166576,1.8325637642455699,-0.18976133907899384
REACTOME_DEUBIQUITINATION,2.1058544351553707,2.3218877660444917,-0.2160333308891209
REACTOME_DEVELOPMENTAL_CELL_LINEAGES,-0.8966095667088443,1.0405441875092607,-1.937153754218105
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,-0.9872019116776298,-0.793139631788496,-0.19406227988913383
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_INTEGUMENTARY_SYSTEM,1.0806219398867776,1.0224851211554493,0.058136818731328255
REACTOME_DEVELOPMENTAL_LINEAGES_OF_THE_MAMMARY_GLAND,1.180771040465047,1.3523955621128865,-0.17162452164783937
REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_GLAND_ALVEOLAR_CELLS,-0.5540591741619884,-0.9395586235755079,0.38549944941351955
REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_GLAND_LUMINAL_EPITHELIAL_CELLS,1.1597292827895176,1.0943019181454074,0.06542736464411014
REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_GLAND_MYOEPITHELIAL_CELLS,1.4862901108450517,1.4282956249900032,0.057994485855048516
REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_STEM_CELLS,0.8358602144179863,1.0303539967103426,-0.19449378229235625
REACTOME_DEVELOPMENTAL_LINEAGE_OF_MULTIPOTENT_PANCREATIC_PROGENITOR_CELLS,1.099466362404186,1.853306519562205,-0.7538401571580189
REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_ACINAR_CELLS,-0.7182215651015735,1.1510208046055255,-1.869242369707099
REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS,-1.380359806367548,-1.1173373850466881,-0.26302242132085984
REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN,1.0920571457054271,-0.6373188688861074,1.7293760145915344
REACTOME_DIFFERENTIATION_OF_NAIVE_CD_T_CELLS_TO_T_HELPER_1_CELLS_TH1_CELLS,-1.1912413348436335,-0.5061088286313606,-0.6851325062122728
REACTOME_DIGESTION,1.3437203290364321,0.7827539708648349,0.5609663581715972
REACTOME_DIGESTION_AND_ABSORPTION,1.4069763423375001,0.7347779589118874,0.6721983834256128
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE,-0.7844719561779342,-0.8242903486741169,0.039818392496182686
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,1.0613728518069088,-1.5999058889130175,2.6612787407199265
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS,1.1213739439733754,1.012282796338956,0.1090911476344194
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS,-1.5176926197005391,-1.5990805973192705,0.0813879776187314
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,-0.9918895272954635,-1.290430001811857,0.29854047451639354
REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM,1.0123220332096323,0.5930544805069905,0.4192675527026418
REACTOME_DISEASES_OF_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,1.5250172939859972,1.5843181499603591,-0.059300855974361966
REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM,1.3389914236601803,1.3026928105845146,0.03629861307566573
REACTOME_DISEASES_OF_DNA_REPAIR,-2.0112771679320876,-1.5682557532947714,-0.44302141463731615
REACTOME_DISEASES_OF_GLYCOSYLATION,-1.0383357081992068,-1.5277105482873663,0.48937484008815946
REACTOME_DISEASES_OF_HEMOSTASIS,-1.0319704263836127,-1.4773866439632741,0.44541621757966143
REACTOME_DISEASES_OF_IMMUNE_SYSTEM,-1.3940266666189487,-0.6205423305510652,-0.7734843360678835
REACTOME_DISEASES_OF_METABOLISM,-0.9447149628459468,-1.2509220031389077,0.30620704029296086
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE,-1.9555729504559516,-1.844453343495863,-0.1111196069600886
REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,1.1263961038424877,1.3723941038394698,-0.24599799999698213
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,1.9260093472275732,1.8790802830819757,0.0469290641455975
REACTOME_DISORDERS_OF_DEVELOPMENTAL_BIOLOGY,1.7050350278265116,1.6540847779478187,0.0509502498786929
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,1.9983247125694479,2.0926365790754566,-0.09431186650600876
REACTOME_DISSOLUTION_OF_FIBRIN_CLOT,1.2577939703657652,1.3510499389997204,-0.09325596863395513
REACTOME_DNA_DAMAGE_BYPASS,-1.631450777177197,-1.2944786415318106,-0.33697213564538653
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,1.1629536230919628,1.3821831885901186,-0.21922956549815575
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,-1.3776426851776753,-1.26060449489521,-0.11703819028246532
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,-1.7256396682705584,-1.305552825709873,-0.4200868425606854
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,-1.1071974278240888,-0.7616481431771035,-0.3455492846469853
REACTOME_DNA_METHYLATION,-1.5281043621798724,-1.1840058774793918,-0.34409848470048066
REACTOME_DNA_REPAIR,-1.5828139100362908,-1.2277658827112308,-0.35504802732506
REACTOME_DNA_REPLICATION,-1.2714150965711348,1.8212480074259088,-3.092663103997044
REACTOME_DNA_REPLICATION_PRE_INITIATION,1.6407853447471321,2.045200842004518,-0.4044154972573859
REACTOME_DNA_STRAND_ELONGATION,-2.1837594305914103,-1.4853546364610788,-0.6984047941303315
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE,1.6009082851996272,0.8810967922839894,0.7198114929156378
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING,-1.076089222794362,-1.2158979583128557,0.13980873551849382
REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING,1.2208193061524648,1.2797415207849996,-0.058922214632534775
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY,1.2074487373571705,-1.0539886415888502,2.2614373789460207
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING,1.7635461773264987,1.6745966086007857,0.08894956872571291
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,2.7652755653998806,3.0062178836975892,-0.24094231829770862
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1,0.9985984243024107,0.8916865068702217,0.10691191743218909
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2,1.1686632465419422,0.8779059676501614,0.2907572788917808
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3,1.1434045009279081,0.8980149218018677,0.24538957912604042
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4,1.038187850427565,0.8917859077338963,0.14640194269366869
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,-0.9256930506192135,0.8736762480014435,-1.799369298620657
REACTOME_DOWNSTREAM_TCR_SIGNALING,2.3836519936369416,2.564261767435325,-0.1806097737983836
REACTOME_DRUG_ADME,1.0590566723864223,1.1988063191255465,-0.13974964673912416
REACTOME_DS_GAG_BIOSYNTHESIS,-0.8839134885070381,-1.5614644227887537,0.6775509342817156
REACTOME_DUAL_INCISION_IN_GG_NER,-1.5198787626536254,-1.20710178842289,-0.31277697423073536
REACTOME_DUAL_INCISION_IN_TC_NER,-1.5137986222162878,-0.9885625159778564,-0.5252361062384314
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION,-1.68540075877563,-1.7338913104961018,0.0484905517204719
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,1.0791493358148223,-1.0021892551662204,2.0813385909810425
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE,1.7294686694915795,2.148116031582243,-0.41864736209066344
REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS,1.0437476237608105,-1.008864987983404,2.0526126117442143
REACTOME_ECM_PROTEOGLYCANS,-1.2813799319687438,-1.5342254727283688,0.25284554075962506
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS,-1.031721937153496,-0.7152517954412777,-0.3164701417122183
REACTOME_EGFR_DOWNREGULATION,1.5836945636142299,1.4746428554108877,0.1090517082033422
REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION,-1.3333216989954884,-1.1941466981760267,-0.13917500081946166
REACTOME_EICOSANOIDS,-0.584910784760145,0.4249126726676975,-1.0098234574278426
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS,-1.0813257464712258,-0.5325064371473036,-0.5488193093239222
REACTOME_ELASTIC_FIBRE_FORMATION,-1.0266059570115185,-1.5192642232118965,0.492658266200378
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS,-1.0414597486044601,-0.7948430155152981,-0.246616733089162
REACTOME_ENDOGENOUS_STEROLS,-0.8243663128297908,-0.7741815901213888,-0.05018472270840202
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,1.2165217488917706,1.1925796202122767,0.023942128679493857
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,-1.4116361835255986,-0.9769238660951498,-0.4347123174304488
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK,-1.5038317895800155,-1.3701221602928506,-0.1337096292871649
REACTOME_ENOS_ACTIVATION,-0.7822416806106804,-0.7902704183020831,0.008028737691402665
REACTOME_ENTEROBACTERIAL_FACTORS_ANTAGONIZE_HOST_DEFENSE,0.9636029711374687,0.8443776076567665,0.11922536348070223
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE,1.1431158388786813,1.2488066290790911,-0.10569079020040983
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,2.31655562438905,2.303300708044777,0.013254916344272782
REACTOME_EPHRIN_SIGNALING,-0.9999397395960932,-1.6681760056891672,0.6682362660930741
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS,1.3120026017878603,1.1748478159554772,0.13715478583238316
REACTOME_EPH_EPHRIN_SIGNALING,2.1618882152435033,2.040793574404023,0.1210946408394804
REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,-1.0912056169045217,-0.7679246498409948,-0.3232809670635268
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,-0.91278016799568,1.0254431332509784,-1.9382233012466583
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES,-1.28295515676758,-1.0003044008018687,-0.28265075596571143
REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING,0.9043271755198065,0.9526725889517854,-0.048345413431978956
REACTOME_ERBB2_REGULATES_CELL_MOTILITY,1.5585272772038492,1.763279949315281,-0.2047526721114319
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,-0.8194172394759068,1.142069286094118,-1.9614865255700247
REACTOME_ERKS_ARE_INACTIVATED,1.0070472687478647,-0.8077938587880699,1.8148411275359346
REACTOME_ERK_MAPK_TARGETS,1.0307141934475408,-0.9876914253392846,2.0184056187868253
REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN,-1.7218506004289655,-1.4779057072975292,-0.2439448931314363
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K,-1.0883617756259742,-1.1041128984286797,0.01575112280270541
REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS,1.2289684126198388,1.200179826909936,0.028788585709902836
REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC,-0.991226811249855,-1.3490186724932978,0.35779186124344275
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,1.652587161469501,1.7052690001880078,-0.052681838718506846
REACTOME_ESR_MEDIATED_SIGNALING,1.1066272337911907,1.3187678484349021,-0.21214061464371148
REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION,-1.466048628729305,-1.2841893033607847,-0.18185932536852034
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,-0.7991491210043011,1.260691561142688,-2.059840682146989
REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING,1.4789220283609728,1.4058292310859895,0.0730927972749833
REACTOME_ETHANOL_OXIDATION,-0.8922307834926182,-1.070042146660617,0.17781136316799873
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,-2.1696613184340747,-2.168023859374404,-0.0016374590596708316
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,-1.7558141913055512,-1.735971302542006,-0.01984288876354512
REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES,-0.8299438964765214,-1.016987853448351,0.18704395697182952
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS,1.4084886279155466,1.505196175173841,-0.09670754725829434
REACTOME_EXPRESSION_OF_BMAL_ARNTL_CLOCK_AND_NPAS2,-0.9882541050336194,-0.5788804576580079,-0.40937364737561155
REACTOME_EXTENSION_OF_TELOMERES,-1.900803409137242,-1.5023547264811643,-0.3984486826560778
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,1.368134214714731,-1.231134536895225,2.599268751609956
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,1.2456124063471061,1.2222454322603997,0.023366974086706405
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,-1.0938219934538074,-1.0644477345000378,-0.02937425895376955
REACTOME_FANCONI_ANEMIA_PATHWAY,-1.5742836998654055,-1.5692420869185102,-0.005041612946895313
REACTOME_FATTY_ACIDS,0.8206182548010754,0.9582958917937883,-0.13767763699271285
REACTOME_FATTY_ACID_METABOLISM,-1.0542794330967689,-0.8961343313244394,-0.15814510177232943
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS,-0.7732198011446927,0.9075099521459217,-1.6807297532906142
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS,2.779662302537664,3.0191664056055574,-0.2395041030678935
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION,-1.0783055801432404,1.3988259548409177,-2.4771315349841583
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,-1.0601372996185259,1.5145924465467007,-2.5747297461652265
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,2.038383357572451,2.593085495986767,-0.5547021384143163
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,1.747456897484876,2.225010363378563,-0.47755346589368686
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS,-0.9116316263222152,1.6006689445495872,-2.5123005708718025
REACTOME_FCGR_ACTIVATION,-1.1776682647591088,1.7767486851806706,-2.9544169499397794
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,1.762048013229081,2.228205060419442,-0.4661570471903609
REACTOME_FERTILIZATION,-0.7115441980885454,-0.9167977776073459,0.20525357951880052
REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION,0.9213791162532786,-1.2440737878340151,2.1654529040872936
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION,-0.551784674799814,-1.0439390391140977,0.4921543643142837
REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION,1.1070562608008494,0.8521759400482085,0.2548803207526409
REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION,-0.9128655856511713,-0.9431011785180009,0.03023559286682964
REACTOME_FGFR2_ALTERNATIVE_SPLICING,-0.8561106380790676,1.1423939078054421,-1.9985045458845097
REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION,0.7783325915304533,-0.9838753688241679,1.7622079603546212
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION,-1.012800122709282,0.8950708166552952,-1.9078709393645772
REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION,0.743640206471159,-1.2657995970573561,2.0094398035285153
REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING,0.6631669300265416,-1.1124370352130777,1.7756039652396192
REACTOME_FIBRONECTIN_MATRIX_FORMATION,-1.40084355075209,-1.6514007158113342,0.2505571650592442
REACTOME_FLT3_SIGNALING,1.249794382678066,1.2433921178184872,0.006402264859578732
REACTOME_FLT3_SIGNALING_IN_DISEASE,1.0345131009254418,1.1215835131594436,-0.0870704122340018
REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC,2.202983828225705,2.2150309105515036,-0.012047082325798542
REACTOME_FORMATION_OF_APOPTOSOME,-1.030693825581134,-1.250589430301634,0.21989560472050007
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,1.6948247728587436,1.8305681566660101,-0.13574338380726658
REACTOME_FORMATION_OF_AXIAL_MESODERM,1.1059724152461388,1.1043271539273876,0.001645261318751201
REACTOME_FORMATION_OF_DEFINITIVE_ENDODERM,-0.6864262860462024,1.8732807052589406,-2.559706991305143
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,1.2454914082343813,1.0852970126641732,0.1601943955702081
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER,-0.9552156636733536,1.367027025945678,-2.322242689619032
REACTOME_FORMATION_OF_NEURONAL_PROGENITOR_AND_NEURONAL_BAF_NPBAF_AND_NBAF,0.9925555837840918,1.0965913605859101,-0.1040357768018183
REACTOME_FORMATION_OF_PARAXIAL_MESODERM,2.785980520571579,2.9324516213150256,-0.1464711007434465
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,1.2726489715396214,1.4153040950504685,-0.14265512351084708
REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF,-1.1540276781697765,1.1064908316888136,-2.2605185098585903
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX,-1.0254736296369154,1.400580645123231,-2.4260542747601463
REACTOME_FORMATION_OF_THE_ANTERIOR_NEURAL_PLATE,-1.083991292804872,-1.0529934195752173,-0.03099787322965475
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,-1.0041320731904169,-0.8867387725919169,-0.11739330059849995
REACTOME_FORMATION_OF_THE_CANONICAL_BAF_CBAF_COMPLEX,1.1823641494367114,1.2938581965688705,-0.11149404713215905
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,1.76683647767382,1.7316517363740918,0.03518474129972815
