Term,Name,NES,NOM p-val,FDR q-val,Lead_genes
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,prerank,2.0926365790754566,0.0,0.00396269052642388,ENSG00000213024;ENSG00000130706;ENSG00000117394;ENSG00000115657;ENSG00000150991;ENSG00000100902;ENSG00000100804;ENSG00000087191;ENSG00000094914;ENSG00000100764;ENSG00000103035;ENSG00000175166;ENSG00000013275;ENSG00000108671;ENSG00000185627;ENSG00000173692;ENSG00000172270;ENSG00000108344;ENSG00000115233;ENSG00000041357;ENSG00000101182;ENSG00000102900;ENSG00000099341;ENSG00000126067;ENSG00000165916;ENSG00000142507;ENSG00000165280;ENSG00000135506
REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS,prerank,2.0914792462442473,0.0,0.003966047845719873,ENSG00000165119;ENSG00000109519;ENSG00000144028;ENSG00000125755;ENSG00000132792;ENSG00000140464;ENSG00000026025;ENSG00000108883;ENSG00000189091;ENSG00000174231;ENSG00000153187;ENSG00000136450;ENSG00000109606;ENSG00000111605;ENSG00000124145;ENSG00000109971;ENSG00000096384;ENSG00000099783;ENSG00000006712;ENSG00000087365;ENSG00000087087;ENSG00000089280;ENSG00000092199;ENSG00000080824;ENSG00000135829;ENSG00000099817;ENSG00000177700;ENSG00000104824;ENSG00000181222;ENSG00000065978;ENSG00000063660;ENSG00000122566;ENSG00000145833;ENSG00000162367
REACTOME_MRNA_SPLICING_MINOR_PATHWAY,prerank,2.080975773087526,0.0,0.004317582263223399,ENSG00000144028;ENSG00000108883;ENSG00000189091;ENSG00000174231;ENSG00000136450;ENSG00000087365;ENSG00000099817;ENSG00000177700;ENSG00000181222;ENSG00000065978
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,prerank,-1.9336492513807415,0.0,0.004633778282290263,ENSG00000163479;ENSG00000180879;ENSG00000105640;ENSG00000118363;ENSG00000198755;ENSG00000149806;ENSG00000221983;ENSG00000143742;ENSG00000115268;ENSG00000136942;ENSG00000105372;ENSG00000124783;ENSG00000114850;ENSG00000177600;ENSG00000089157;ENSG00000130255;ENSG00000166562;ENSG00000162244;ENSG00000182899;ENSG00000114902;ENSG00000109475;ENSG00000142541;ENSG00000137818;ENSG00000172809;ENSG00000142676;ENSG00000131469;ENSG00000110700;ENSG00000167526;ENSG00000142534;ENSG00000177954;ENSG00000144713;ENSG00000129128;ENSG00000106803;ENSG00000163923;ENSG00000116251;ENSG00000063177;ENSG00000100316;ENSG00000185088;ENSG00000156482;ENSG00000140988;ENSG00000171858;ENSG00000071082;ENSG00000108298;ENSG00000144867;ENSG00000143947;ENSG00000148303;ENSG00000125691;ENSG00000265681;ENSG00000165496;ENSG00000197728;ENSG00000118181;ENSG00000124614;ENSG00000161016;ENSG00000067167;ENSG00000182934;ENSG00000037241;ENSG00000145592;ENSG00000149273;ENSG00000058262;ENSG00000188846;ENSG00000108107;ENSG00000140612;ENSG00000161970;ENSG00000105193;ENSG00000163584;ENSG00000197756;ENSG00000229117;ENSG00000198242;ENSG00000145425;ENSG00000138326;ENSG00000134419;ENSG00000170889
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS,prerank,2.071088864945755,0.0009638554216867469,0.004638730611067335,ENSG00000150991;ENSG00000138798;ENSG00000177885;ENSG00000174775;ENSG00000105401;ENSG00000080824
REACTOME_SARS_COV_2_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS,prerank,2.067394041586785,0.0037799244015119695,0.004697279486798358,ENSG00000128245;ENSG00000134308;ENSG00000170027;ENSG00000108953;ENSG00000166913
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,prerank,2.06801853352696,0.0,0.004705689032077129,ENSG00000119392;ENSG00000213024;ENSG00000165119;ENSG00000130520;ENSG00000150991;ENSG00000144028;ENSG00000125755;ENSG00000132792;ENSG00000108883;ENSG00000189091;ENSG00000104783;ENSG00000183258;ENSG00000094914;ENSG00000174231;ENSG00000153187;ENSG00000136450;ENSG00000213639;ENSG00000109606;ENSG00000111605;ENSG00000109971;ENSG00000099783;ENSG00000087365;ENSG00000087087;ENSG00000089280;ENSG00000092199;ENSG00000135829;ENSG00000099817;ENSG00000102900;ENSG00000077312;ENSG00000177700;ENSG00000104824;ENSG00000181222;ENSG00000163634;ENSG00000172531;ENSG00000065978;ENSG00000122566;ENSG00000145833
REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE,prerank,2.0643582069127495,0.0,0.004773120323291793,ENSG00000130706;ENSG00000150991;ENSG00000163516;ENSG00000100902;ENSG00000100804;ENSG00000087191;ENSG00000100764;ENSG00000103035;ENSG00000070010;ENSG00000175166;ENSG00000013275;ENSG00000108671;ENSG00000185627;ENSG00000173692;ENSG00000108344;ENSG00000115233;ENSG00000041357;ENSG00000101182;ENSG00000099341;ENSG00000126067;ENSG00000165916;ENSG00000142507;ENSG00000165280
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,prerank,2.062537570939194,0.0006305170239596469,0.004832048825413654,ENSG00000166411;ENSG00000073578;ENSG00000062485;ENSG00000143252;ENSG00000067829;ENSG00000101365;ENSG00000105953;ENSG00000136143;ENSG00000100412;ENSG00000126602
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,prerank,2.0612262357542557,0.0,0.004840888468851012,ENSG00000137076;ENSG00000169032;ENSG00000035403;ENSG00000140575;ENSG00000103653;ENSG00000184009;ENSG00000174775;ENSG00000166913;ENSG00000075624;ENSG00000167085
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,prerank,2.052413681240158,0.0,0.0050970992691901015,ENSG00000130706;ENSG00000116478;ENSG00000150991;ENSG00000035403;ENSG00000044115;ENSG00000100902;ENSG00000100804;ENSG00000079805;ENSG00000087191;ENSG00000100764;ENSG00000103035;ENSG00000175166;ENSG00000013275;ENSG00000108671;ENSG00000185627;ENSG00000184009;ENSG00000173692;ENSG00000108344;ENSG00000115233;ENSG00000164733;ENSG00000204435;ENSG00000075624;ENSG00000041357;ENSG00000101182;ENSG00000099341;ENSG00000129351;ENSG00000127022;ENSG00000127616;ENSG00000126067;ENSG00000089597;ENSG00000165916;ENSG00000142507;ENSG00000118705;ENSG00000244038;ENSG00000163902;ENSG00000125798
REACTOME_SELECTIVE_AUTOPHAGY,prerank,2.0524929603634283,0.0,0.005136660852520555,ENSG00000127824;ENSG00000116688;ENSG00000150991;ENSG00000026025;ENSG00000197102;ENSG00000078668;ENSG00000109971;ENSG00000080824;ENSG00000204435;ENSG00000167553;ENSG00000198925;ENSG00000213585;ENSG00000116288;ENSG00000165637;ENSG00000165280;ENSG00000123416;ENSG00000105355;ENSG00000188229;ENSG00000258947
REACTOME_CELL_CELL_COMMUNICATION,prerank,2.0442298353911523,0.0,0.005222021507266987,ENSG00000166333;ENSG00000125753;ENSG00000130706;ENSG00000116478;ENSG00000150991;ENSG00000035403;ENSG00000044115;ENSG00000140575;ENSG00000178209;ENSG00000188677;ENSG00000100902;ENSG00000100804;ENSG00000079805;ENSG00000087191;ENSG00000100764;ENSG00000177885;ENSG00000197694;ENSG00000103035;ENSG00000175166;ENSG00000013275;ENSG00000108671;ENSG00000185627;ENSG00000184009;ENSG00000173692;ENSG00000108344;ENSG00000196924;ENSG00000115233;ENSG00000130402;ENSG00000164733;ENSG00000204435;ENSG00000075624;ENSG00000041357;ENSG00000177697;ENSG00000101182;ENSG00000099341;ENSG00000072110;ENSG00000129351;ENSG00000127022;ENSG00000127616;ENSG00000126067;ENSG00000089597;ENSG00000165916;ENSG00000142507;ENSG00000118705;ENSG00000244038;ENSG00000163902;ENSG00000125798;ENSG00000116218;ENSG00000137203
REACTOME_MAP2K_AND_MAPK_ACTIVATION,prerank,2.0449543529463403,0.0,0.005231319175912306,ENSG00000137076;ENSG00000169032;ENSG00000035403;ENSG00000140575;ENSG00000103653;ENSG00000184009;ENSG00000174775;ENSG00000166913;ENSG00000075624
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,prerank,2.046781845749801,0.0006265664160401002,0.005235588321890576,ENSG00000127824;ENSG00000156261;ENSG00000075624;ENSG00000167553;ENSG00000150753;ENSG00000135624;ENSG00000163468;ENSG00000146731;ENSG00000123416;ENSG00000188229;ENSG00000258947
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS,prerank,2.0485703710016896,0.0016927634363097758,0.005259903035965887,ENSG00000136279;ENSG00000026025;ENSG00000178209;ENSG00000087274;ENSG00000197694
REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS,prerank,2.0478254350470317,0.0004591368227731864,0.005260004710397504,ENSG00000138798;ENSG00000177885;ENSG00000174775;ENSG00000105401;ENSG00000080824
REACTOME_DNA_REPLICATION_PRE_INITIATION,prerank,2.045200842004518,0.0,0.0052603001266594476,ENSG00000130706;ENSG00000150991;ENSG00000100902;ENSG00000100804;ENSG00000087191;ENSG00000100764;ENSG00000103035;ENSG00000175166;ENSG00000013275;ENSG00000108671;ENSG00000185627;ENSG00000173692;ENSG00000108344;ENSG00000115233;ENSG00000041357;ENSG00000101182;ENSG00000108424;ENSG00000099341;ENSG00000126067;ENSG00000165916;ENSG00000142507;ENSG00000104738;ENSG00000132383;ENSG00000112118
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,prerank,2.0469107150523356,0.0,0.00527499184697606,ENSG00000077549;ENSG00000127824;ENSG00000103051;ENSG00000073969;ENSG00000197102;ENSG00000175203;ENSG00000197694;ENSG00000134287;ENSG00000138107;ENSG00000105669;ENSG00000198898;ENSG00000174903;ENSG00000122218;ENSG00000167553;ENSG00000204843;ENSG00000143761;ENSG00000123416;ENSG00000188229;ENSG00000105438;ENSG00000258947;ENSG00000166557;ENSG00000184840
REACTOME_EPH_EPHRIN_SIGNALING,prerank,2.040793574404023,0.0,0.005348854711321517,ENSG00000067560;ENSG00000115091;ENSG00000163466;ENSG00000138071;ENSG00000100345;ENSG00000161203;ENSG00000184009;ENSG00000174775;ENSG00000141367;ENSG00000092841;ENSG00000172757;ENSG00000075624;ENSG00000137845;ENSG00000130429;ENSG00000106683;ENSG00000241685;ENSG00000042753;ENSG00000241553;ENSG00000133392;ENSG00000070886
REACTOME_CELL_JUNCTION_ORGANIZATION,prerank,2.036654766570697,0.0,0.0054870489145906875,ENSG00000166333;ENSG00000125753;ENSG00000130706;ENSG00000116478;ENSG00000150991;ENSG00000035403;ENSG00000044115;ENSG00000178209;ENSG00000188677;ENSG00000100902;ENSG00000100804;ENSG00000079805;ENSG00000087191;ENSG00000100764;ENSG00000103035;ENSG00000175166;ENSG00000013275;ENSG00000108671;ENSG00000185627;ENSG00000184009;ENSG00000173692;ENSG00000108344;ENSG00000196924;ENSG00000115233;ENSG00000164733;ENSG00000204435;ENSG00000075624;ENSG00000041357;ENSG00000177697;ENSG00000101182;ENSG00000099341;ENSG00000072110;ENSG00000129351;ENSG00000127022;ENSG00000127616;ENSG00000126067;ENSG00000089597;ENSG00000165916;ENSG00000142507;ENSG00000118705;ENSG00000244038;ENSG00000163902;ENSG00000125798
REACTOME_MRNA_SPLICING,prerank,2.0368541297967386,0.0,0.0055121702411903475,ENSG00000165119;ENSG00000130520;ENSG00000144028;ENSG00000132792;ENSG00000108883;ENSG00000189091;ENSG00000104783;ENSG00000183258;ENSG00000174231;ENSG00000153187;ENSG00000136450;ENSG00000109606;ENSG00000109971;ENSG00000099783;ENSG00000087365;ENSG00000087087;ENSG00000089280;ENSG00000092199;ENSG00000135829;ENSG00000099817;ENSG00000077312;ENSG00000177700;ENSG00000104824;ENSG00000181222;ENSG00000065978;ENSG00000122566;ENSG00000145833
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,prerank,2.03723070881023,0.0,0.005535307559904467,ENSG00000137076;ENSG00000169032;ENSG00000035403;ENSG00000140575;ENSG00000103653;ENSG00000197548;ENSG00000184009;ENSG00000174775;ENSG00000197157;ENSG00000166913;ENSG00000075624;ENSG00000160789;ENSG00000138801
REACTOME_SIGNALING_BY_EGFR_IN_CANCER,prerank,2.030835354123865,0.0010465724751439038,0.005744675799709084,ENSG00000150991;ENSG00000138798;ENSG00000177885;ENSG00000174775;ENSG00000105401;ENSG00000080824
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS,prerank,-1.907593074438219,0.0004999375078115235,0.006308108662509342,ENSG00000175063;ENSG00000126756;ENSG00000094880;ENSG00000141552;ENSG00000166295;ENSG00000170142;ENSG00000108106;ENSG00000004897;ENSG00000164162;ENSG00000072401
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,prerank,-1.911618317278947,0.0,0.006352221310498918,ENSG00000166851;ENSG00000143228;ENSG00000115163;ENSG00000178999;ENSG00000134057;ENSG00000089685;ENSG00000198033;ENSG00000156970;ENSG00000134690;ENSG00000152253;ENSG00000138778;ENSG00000142945;ENSG00000080986;ENSG00000117399;ENSG00000153044;ENSG00000146670;ENSG00000170312;ENSG00000137267;ENSG00000167552;ENSG00000102384;ENSG00000137812;ENSG00000121621;ENSG00000117724;ENSG00000174442;ENSG00000161888;ENSG00000000460;ENSG00000104833;ENSG00000129810;ENSG00000072864;ENSG00000120334;ENSG00000166451;ENSG00000175216;ENSG00000184445;ENSG00000101162;ENSG00000157020;ENSG00000149636;ENSG00000164109;ENSG00000157456;ENSG00000123219;ENSG00000068971;ENSG00000154839;ENSG00000186871;ENSG00000151725;ENSG00000075188;ENSG00000175279;ENSG00000169679;ENSG00000040275;ENSG00000163535;ENSG00000104695
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,prerank,2.012494047198864,0.0,0.006602699630765999,ENSG00000182718;ENSG00000177156;ENSG00000147065;ENSG00000172757;ENSG00000196262;ENSG00000127022;ENSG00000148834;ENSG00000143761;ENSG00000122566;ENSG00000185624;ENSG00000162594;ENSG00000136634;ENSG00000162434
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,prerank,2.001782205780005,0.0,0.0071288357873315516,ENSG00000130706;ENSG00000116478;ENSG00000169375;ENSG00000150991;ENSG00000140464;ENSG00000100902;ENSG00000100804;ENSG00000087191;ENSG00000100764;ENSG00000103035;ENSG00000175166;ENSG00000013275;ENSG00000108671;ENSG00000185627;ENSG00000173692;ENSG00000108344;ENSG00000115233;ENSG00000204435;ENSG00000041357;ENSG00000101182;ENSG00000126457;ENSG00000099341;ENSG00000127616;ENSG00000126067;ENSG00000165916;ENSG00000099956;ENSG00000142507;ENSG00000162367;ENSG00000141570;ENSG00000179348;ENSG00000146374
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,prerank,1.9965420587430933,0.0,0.007407322841336009,ENSG00000127824;ENSG00000131236;ENSG00000137076;ENSG00000143369;ENSG00000158710;ENSG00000035403;ENSG00000138798;ENSG00000071127;ENSG00000197746;ENSG00000196924;ENSG00000105329;ENSG00000130402;ENSG00000172757;ENSG00000156535;ENSG00000116260;ENSG00000196262;ENSG00000108518;ENSG00000164111;ENSG00000072110;ENSG00000138430;ENSG00000142192;ENSG00000112715;ENSG00000135404;ENSG00000084234;ENSG00000102265;ENSG00000100311;ENSG00000167244;ENSG00000124491;ENSG00000113889;ENSG00000162267
REACTOME_G0_AND_EARLY_G1,prerank,-1.8930447772006327,0.0,0.0074589308532592566,ENSG00000189308;ENSG00000101057;ENSG00000145386;ENSG00000170312;ENSG00000164045;ENSG00000094804;ENSG00000123374;ENSG00000175305;ENSG00000131747;ENSG00000183814;ENSG00000132646;ENSG00000198176;ENSG00000101412;ENSG00000133740;ENSG00000080839;ENSG00000205659
REACTOME_DENGUE_VIRUS_GENOME_TRANSLATION_AND_REPLICATION,prerank,1.9942273385390588,0.0,0.007470513832939838,ENSG00000150991;ENSG00000026025;ENSG00000082898;ENSG00000070010;ENSG00000109971;ENSG00000110321;ENSG00000115677;ENSG00000108424;ENSG00000114867;ENSG00000127022;ENSG00000065978;ENSG00000165280;ENSG00000185624;ENSG00000118705;ENSG00000179218;ENSG00000182481;ENSG00000167004;ENSG00000244038;ENSG00000122884;ENSG00000163902;ENSG00000072682
REACTOME_AGGREPHAGY,prerank,1.9924765380906935,0.0,0.007514945375098714,ENSG00000127824;ENSG00000150991;ENSG00000026025;ENSG00000197102;ENSG00000080824;ENSG00000167553;ENSG00000116288;ENSG00000165280;ENSG00000123416;ENSG00000188229;ENSG00000258947
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS,prerank,1.9900637912254366,0.001455604075691412,0.00762077171818205,ENSG00000067560;ENSG00000100345;ENSG00000213639;ENSG00000092841;ENSG00000172757;ENSG00000106683;ENSG00000133392
REACTOME_MAPK1_MAPK3_SIGNALING,prerank,1.9884525541557767,0.0,0.00765690847999926,ENSG00000137076;ENSG00000130706;ENSG00000150991;ENSG00000169032;ENSG00000035403;ENSG00000140575;ENSG00000138798;ENSG00000103653;ENSG00000100902;ENSG00000100804;ENSG00000087191;ENSG00000100764;ENSG00000177885;ENSG00000197694;ENSG00000103035;ENSG00000213639;ENSG00000175166;ENSG00000013275;ENSG00000108671;ENSG00000185627;ENSG00000184009;ENSG00000174775;ENSG00000173692;ENSG00000108344;ENSG00000115233;ENSG00000166913;ENSG00000075624;ENSG00000011485;ENSG00000041357;ENSG00000101182;ENSG00000167085;ENSG00000099341;ENSG00000126067;ENSG00000165916;ENSG00000105568;ENSG00000142507;ENSG00000162734
REACTOME_LYSOSOME_VESICLE_BIOGENESIS,prerank,1.9872188614807835,0.0006451612903225806,0.007672879025622945,ENSG00000003056;ENSG00000079805;ENSG00000185359;ENSG00000100280;ENSG00000109971;ENSG00000141367;ENSG00000130724;ENSG00000106367;ENSG00000143761;ENSG00000142192
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,prerank,1.98618764986797,0.0,0.007684288477095181,ENSG00000127824;ENSG00000044115;ENSG00000140575;ENSG00000184009;ENSG00000075624;ENSG00000167553;ENSG00000123416;ENSG00000188229;ENSG00000258947
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,prerank,1.9835529261223093,0.0,0.007796768222655572,ENSG00000182718;ENSG00000177156;ENSG00000147065;ENSG00000172757;ENSG00000196262;ENSG00000148834;ENSG00000143761;ENSG00000122566;ENSG00000136634
REACTOME_CO_INHIBITION_BY_PD_1,prerank,1.9824018324107362,0.0,0.00782641644016828,ENSG00000130706;ENSG00000150991;ENSG00000103653;ENSG00000100902;ENSG00000100804;ENSG00000087191;ENSG00000100764;ENSG00000103035;ENSG00000175166;ENSG00000013275;ENSG00000108671;ENSG00000170027;ENSG00000185627;ENSG00000173692;ENSG00000108344;ENSG00000115233;ENSG00000204435;ENSG00000041357;ENSG00000100644;ENSG00000101182;ENSG00000099341;ENSG00000126067;ENSG00000165916;ENSG00000142507;ENSG00000165280;ENSG00000118705;ENSG00000244038;ENSG00000135506;ENSG00000163902
REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION,prerank,1.9800041449133743,0.0,0.007923636092773708,ENSG00000130706;ENSG00000150991;ENSG00000100902;ENSG00000100804;ENSG00000087191;ENSG00000100764;ENSG00000103035;ENSG00000175166;ENSG00000013275;ENSG00000108671;ENSG00000170027;ENSG00000185627;ENSG00000173692;ENSG00000108344;ENSG00000115233;ENSG00000204435;ENSG00000041357;ENSG00000100644;ENSG00000101182;ENSG00000099341;ENSG00000126067;ENSG00000165916;ENSG00000142507;ENSG00000165280;ENSG00000118705;ENSG00000244038;ENSG00000135506;ENSG00000163902
REACTOME_SYNTHESIS_OF_DNA,prerank,1.975876425066813,0.0,0.007968089548946709,ENSG00000130706;ENSG00000150991;ENSG00000100902;ENSG00000100804;ENSG00000087191;ENSG00000100764;ENSG00000103035;ENSG00000175166;ENSG00000013275;ENSG00000108671;ENSG00000185627;ENSG00000173692;ENSG00000108344;ENSG00000115233;ENSG00000041357;ENSG00000106628;ENSG00000101182;ENSG00000099341;ENSG00000126067;ENSG00000168496;ENSG00000165916;ENSG00000142507;ENSG00000104738;ENSG00000132383;ENSG00000112118
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,prerank,1.9764543485512522,0.0,0.007990494104729616,ENSG00000077549;ENSG00000127824;ENSG00000126214;ENSG00000197102;ENSG00000079805;ENSG00000075785;ENSG00000175203;ENSG00000100280;ENSG00000161203;ENSG00000141367;ENSG00000117984;ENSG00000164733;ENSG00000115073;ENSG00000064601;ENSG00000138107;ENSG00000198898;ENSG00000167553;ENSG00000127022;ENSG00000106367;ENSG00000204843;ENSG00000143761;ENSG00000123416;ENSG00000042753;ENSG00000188229;ENSG00000258947
REACTOME_INTERLEUKIN_12_SIGNALING,prerank,1.9772199951627782,0.0,0.008006873939784298,ENSG00000182718;ENSG00000177156;ENSG00000147065;ENSG00000172757;ENSG00000196262;ENSG00000148834;ENSG00000143761;ENSG00000122566;ENSG00000185624;ENSG00000136634;ENSG00000162434
REACTOME_GAP_JUNCTION_DEGRADATION,prerank,1.974168191712454,0.002932551319648094,0.008014216211539358,ENSG00000079805;ENSG00000161203;ENSG00000184009;ENSG00000141367;ENSG00000075624
REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,prerank,1.9734977270163885,0.0,0.0080227606775964,ENSG00000128245;ENSG00000065427;ENSG00000116478;ENSG00000082898;ENSG00000170027;ENSG00000115866;ENSG00000108953;ENSG00000166913;ENSG00000154342;ENSG00000135903;ENSG00000187098;ENSG00000166986;ENSG00000187140
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,prerank,1.9588451525799344,0.0018814675446848542,0.008910624642484209,ENSG00000106853;ENSG00000111144;ENSG00000167468;ENSG00000164120;ENSG00000012779
REACTOME_APOPTOTIC_EXECUTION_PHASE,prerank,1.9548767905995417,0.0,0.009126044988858077,ENSG00000136279;ENSG00000026025;ENSG00000178209;ENSG00000087274;ENSG00000197694;ENSG00000185825;ENSG00000087470;ENSG00000160789;ENSG00000108424
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,prerank,1.944807511151005,0.0013324450366422385,0.00983409838791833,ENSG00000136279;ENSG00000026025;ENSG00000178209;ENSG00000087274;ENSG00000197694;ENSG00000185825;ENSG00000160789
REACTOME_LEISHMANIA_INFECTION,prerank,1.942586872504998,0.0,0.009869058425141247,ENSG00000213672;ENSG00000157483;ENSG00000115091;ENSG00000151694;ENSG00000163466;ENSG00000136810;ENSG00000138071;ENSG00000078369;ENSG00000100345;ENSG00000177885;ENSG00000197535;ENSG00000241244;ENSG00000096384;ENSG00000184009;ENSG00000087460;ENSG00000075624;ENSG00000254999;ENSG00000130429;ENSG00000108946;ENSG00000241685;ENSG00000072062;ENSG00000142192;ENSG00000242534;ENSG00000244116;ENSG00000241553;ENSG00000114353;ENSG00000239571;ENSG00000243290;ENSG00000129467;ENSG00000240382;ENSG00000136634;ENSG00000243238;ENSG00000203747;ENSG00000241351;ENSG00000170425
REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION,prerank,1.9414271080454708,0.0054753608760577405,0.00988521669917349,ENSG00000100902;ENSG00000100804;ENSG00000041357;ENSG00000101182;ENSG00000126067;ENSG00000142507
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER,prerank,1.9431865038299376,0.0005549389567147614,0.009898713571977729,ENSG00000138798;ENSG00000177885;ENSG00000174775;ENSG00000105401;ENSG00000080824
REACTOME_SIGNALING_BY_NOTCH,prerank,1.924451323097181,0.0,0.011137835262833188,ENSG00000166949;ENSG00000130706;ENSG00000171720;ENSG00000168214;ENSG00000116478;ENSG00000150991;ENSG00000151694;ENSG00000138798;ENSG00000100902;ENSG00000100804;ENSG00000087191;ENSG00000100764;ENSG00000103035;ENSG00000175166;ENSG00000013275;ENSG00000108671;ENSG00000185627;ENSG00000173692;ENSG00000108344;ENSG00000115233;ENSG00000041357;ENSG00000137845;ENSG00000100644;ENSG00000101182;ENSG00000099341;ENSG00000126067;ENSG00000165916;ENSG00000065978;ENSG00000142507;ENSG00000174437
REACTOME_INNATE_IMMUNE_SYSTEM,prerank,1.9209171693004006,0.0,0.011368180598762432,ENSG00000131236;ENSG00000131100;ENSG00000131504;ENSG00000130706;ENSG00000213672;ENSG00000014216;ENSG00000214078;ENSG00000170515;ENSG00000109107;ENSG00000114573;ENSG00000067560;ENSG00000068305;ENSG00000150991;ENSG00000169032;ENSG00000108861;ENSG00000157483;ENSG00000115091;ENSG00000156261;ENSG00000035403;ENSG00000147416;ENSG00000140575;ENSG00000163466;ENSG00000136279;ENSG00000136810;ENSG00000026508;ENSG00000159720;ENSG00000059804;ENSG00000138071;ENSG00000177119;ENSG00000197102;ENSG00000100994;ENSG00000100902;ENSG00000183258;ENSG00000100804;ENSG00000079805;ENSG00000087191;ENSG00000100345;ENSG00000197548;ENSG00000075785;ENSG00000182718;ENSG00000100764;ENSG00000177885;ENSG00000197535;ENSG00000197694;ENSG00000103035;ENSG00000084733;ENSG00000197746;ENSG00000241244;ENSG00000175166;ENSG00000013275;ENSG00000013563;ENSG00000131473;ENSG00000109971;ENSG00000108671;ENSG00000096384;ENSG00000185627;ENSG00000184009;ENSG00000174775;ENSG00000030582;ENSG00000173692;ENSG00000114738;ENSG00000108344;ENSG00000117984;ENSG00000111144;ENSG00000115233;ENSG00000080824;ENSG00000164733;ENSG00000204435;ENSG00000196743;ENSG00000172757;ENSG00000160213;ENSG00000115073;ENSG00000185883;ENSG00000064601;ENSG00000075624;ENSG00000135829;ENSG00000116260;ENSG00000041357;ENSG00000137845;ENSG00000100243;ENSG00000166598;ENSG00000198898;ENSG00000184216;ENSG00000110917;ENSG00000254999;ENSG00000101182;ENSG00000108424;ENSG00000099817;ENSG00000101152;ENSG00000196262;ENSG00000103187;ENSG00000106244;ENSG00000196419;ENSG00000141959;ENSG00000084207;ENSG00000177700;ENSG00000099341;ENSG00000126067;ENSG00000165916;ENSG00000105568;ENSG00000130429;ENSG00000106683;ENSG00000142507;ENSG00000241685;ENSG00000165280;ENSG00000105220;ENSG00000072062;ENSG00000160014;ENSG00000140319;ENSG00000188229;ENSG00000164062;ENSG00000013364;ENSG00000079246;ENSG00000170043;ENSG00000079739;ENSG00000142192;ENSG00000242534;ENSG00000244116;ENSG00000244038;ENSG00000241553;ENSG00000135404;ENSG00000179142;ENSG00000239571;ENSG00000171132;ENSG00000163191;ENSG00000125999;ENSG00000171049;ENSG00000243290;ENSG00000240382;ENSG00000167613;ENSG00000243238;ENSG00000234745;ENSG00000203747;ENSG00000173369;ENSG00000134762;ENSG00000235568;ENSG00000157131;ENSG00000239839;ENSG00000241351
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,prerank,1.9162836788400042,0.00215633423180593,0.01170613673120312,ENSG00000150991;ENSG00000026025;ENSG00000109971;ENSG00000096384;ENSG00000080824;ENSG00000116288;ENSG00000105355
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING,prerank,1.9068291800788821,0.006611570247933884,0.01250800575484228,ENSG00000138798;ENSG00000177885;ENSG00000174775
