ENSG00000170525	1.0
ENSG00000168214	1.0
ENSG00000170515	1.0
ENSG00000169375	1.0
ENSG00000169221	1.0
ENSG00000172534	1.0
ENSG00000164466	1.0
ENSG00000084733	0.9996156212394667
ENSG00000255302	0.9995722109439633
ENSG00000115091	0.9992136216193948
ENSG00000073578	0.9991008701588189
ENSG00000128989	0.9989455721186955
ENSG00000103653	0.9973932236769609
ENSG00000102225	0.99634278673396
ENSG00000250411	0.9942683275609323
ENSG00000171208	0.994120985083278
ENSG00000230572	0.9940772138771279
ENSG00000150991	0.992449342131847
ENSG00000221926	0.991482518339351
ENSG00000132589	0.9894142987519998
ENSG00000159840	0.9893647886091146
ENSG00000103222	0.9893091055070695
ENSG00000130638	0.9883921819648416
ENSG00000136830	0.9875693365138978
ENSG00000100345	0.9863200408272308
ENSG00000082153	0.9847417318199976
ENSG00000078668	0.9846765053242044
ENSG00000197535	0.9828197407427
ENSG00000101152	0.9826793334674317
ENSG00000163191	0.9825337118741351
ENSG00000044115	0.9810095230287021
ENSG00000131100	0.9807910686169041
ENSG00000100902	0.9780518313399653
ENSG00000156515	0.977821803171345
ENSG00000160202	0.9777631836120186
ENSG00000165678	0.9764265133658425
ENSG00000088832	0.975889133630738
ENSG00000130520	0.9744414143059403
ENSG00000169032	0.9738241499640921
ENSG00000205266	0.9736129355628882
ENSG00000013364	0.9723922730617254
ENSG00000176871	0.9719103306240491
ENSG00000198910	0.9690566876093032
ENSG00000139180	0.9688740231563413
ENSG00000163466	0.9652126881939544
ENSG00000144959	0.9622225185364568
ENSG00000184640	0.9617540636027231
ENSG00000159228	0.9565698686771529
ENSG00000241553	0.9525522652310903
ENSG00000253264	0.9507796007546032
ENSG00000100243	0.9501985692828583
ENSG00000124145	0.9494181995385438
ENSG00000176393	0.9488143135219818
ENSG00000122359	0.9484029832414709
ENSG00000163872	0.9469748613796884
ENSG00000135919	0.9459899571029518
ENSG00000092964	0.9458715145317496
ENSG00000237850	0.9380101741669491
ENSG00000014216	0.9365838210952757
ENSG00000185033	0.9299523654893858
ENSG00000205215	0.9267447931537198
ENSG00000100994	0.9209046863432764
ENSG00000243927	0.9208060462069547
ENSG00000106853	0.9207141470134852
ENSG00000063660	0.9192304203868531
ENSG00000152256	0.9186137471464024
ENSG00000110841	0.916007191981359
ENSG00000139921	0.9115376369366097
ENSG00000145901	0.9030304418989155
ENSG00000197548	0.8977053955689174
ENSG00000057019	0.8969183923988098
ENSG00000235733	0.891816384344833
ENSG00000067560	0.8879356631867787
ENSG00000105771	0.8819026676612334
ENSG00000103888	0.8792511789812985
ENSG00000152952	0.876484165752301
ENSG00000075785	0.8729643775059897
ENSG00000082781	0.872051179986538
ENSG00000023330	0.8713345728333965
ENSG00000104765	0.8634819699240515
ENSG00000174876	0.8418838179664114
ENSG00000159335	0.8311041643814754
ENSG00000197157	0.8302107974123079
ENSG00000127463	0.8301960941013153
ENSG00000159208	0.8257442562077082
ENSG00000108344	0.8187292525660124
ENSG00000167553	0.8169552167633889
ENSG00000177181	0.8167841400950817
ENSG00000201816	0.816736972625588
ENSG00000167881	0.8144948248856452
ENSG00000138594	0.8143013784364108
ENSG00000177697	0.8133622911888276
ENSG00000164733	0.8121044148990799
ENSG00000115053	0.8088881847764877
ENSG00000080824	0.8086566662119918
ENSG00000117984	0.8081693955938198
ENSG00000170606	0.8076134019746413
ENSG00000069849	0.8074101469421227
ENSG00000143569	0.8060010957146315
ENSG00000155660	0.8058294032100821
ENSG00000168439	0.80546892765838
ENSG00000170027	0.8053399200627367
ENSG00000122566	0.8051474685897175
ENSG00000087365	0.8049668443395117
ENSG00000116260	0.8041742257955253
ENSG00000114867	0.8036782667116853
ENSG00000072682	0.8033761179730594
ENSG00000087087	0.8023414814574987
ENSG00000099783	0.802166008087984
ENSG00000108671	0.8017816279968062
ENSG00000204435	0.8010872677306335
ENSG00000145907	0.7997232425952234
ENSG00000096384	0.798894690126273
ENSG00000089280	0.7984060248298466
ENSG00000197746	0.7983883005303911
ENSG00000143870	0.7978257496104886
ENSG00000130985	0.7972248265417885
ENSG00000160213	0.7971375116576849
ENSG00000163902	0.7969394416305648
ENSG00000013275	0.7966200728825845
ENSG00000196235	0.7963250928482615
ENSG00000109971	0.7962383057426523
ENSG00000139641	0.7958427226412468
ENSG00000185624	0.7954021387338481
ENSG00000100280	0.7950148216657014
ENSG00000108953	0.7948892166104748
ENSG00000004478	0.7946161317114089
ENSG00000174437	0.7944779607636843
ENSG00000135404	0.7941801864037628
ENSG00000165280	0.7937534682141132
ENSG00000079739	0.7922434840878558
ENSG00000185883	0.7919922421783285
ENSG00000110917	0.791827404720705
ENSG00000115677	0.7917740359985761
ENSG00000141522	0.7915133569779711
ENSG00000185627	0.791318534722435
ENSG00000005884	0.7911842278175352
ENSG00000006712	0.7908772318672177
ENSG00000174903	0.7906794789015952
ENSG00000196743	0.7906749691342869
ENSG00000173692	0.7900884239685224
ENSG00000134287	0.7899547390067203
ENSG00000141367	0.7893134875314352
